CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmountUSD,Size,ReviewRating,DiscountApplied,PreviousPurchases,PaymentMethod,Annual_Income,Spending_Score,Purchase_Frequency,Location_Rural,Location_Suburban,Location_Urban,Demographics_Homemaker,Demographics_Professional,Demographics_Retired,Demographics_Student
179,50,Male,Bag,Clothing,358.02,S,2,No,2,Cash,105353,45,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
180,18,Male,Curtains,Clothing,66.55,XL,5,No,7,UPI,131041,81,15,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
181,44,Female,Football,Home Decor,209.34,S,5,Yes,12,UPI,41523,25,13,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
182,30,Female,Laptop,Accessories,425.51,S,3,Yes,2,UPI,63144,66,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
183,58,Female,Football,Sports,190.15,S,1,No,14,PayPal,129248,38,15,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
184,20,Female,Football,Home Decor,299.64,L,4,Yes,14,UPI,39018,51,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
185,56,Female,Football,Home Decor,256.85,S,5,No,6,UPI,81057,85,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
186,23,Male,Curtains,Accessories,326.52,M,4,Yes,6,Credit Card,49670,17,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
187,25,Male,Phone,Home Decor,486.72,XL,3,No,14,Credit Card,119285,56,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
188,44,Male,Football,Clothing,37.31,XL,3,Yes,2,Credit Card,72566,4,15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
189,26,Male,Bag,Clothing,291.24,XL,1,No,2,Cash,31103,50,11,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
190,54,Female,Shoes,Electronics,432.88,L,5,No,9,PayPal,48651,59,20,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
191,50,Female,Shoes,Home Decor,245.88,M,3,Yes,9,Cash,147688,88,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
192,59,Female,Bag,Electronics,48.48,S,3,No,11,PayPal,57198,79,17,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
193,61,Male,T-Shirt,Sports,284.66,M,4,No,10,PayPal,106965,31,10,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
194,41,Female,Phone,Clothing,172.72,XL,2,Yes,13,Debit Card,57488,45,14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
195,32,Male,T-Shirt,Sports,85.92,S,5,No,7,Debit Card,30477,79,16,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
196,49,Female,Bag,Accessories,426.03,XL,1,No,10,Debit Card,81315,27,13,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
197,49,Female,Shoes,Clothing,265.58,XL,1,No,14,PayPal,47249,41,20,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
198,41,Male,Watch,Sports,467.31,XL,4,No,2,PayPal,69091,88,15,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
199,58,Male,Shoes,Accessories,404.95,M,1,Yes,1,Cash,134570,100,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
200,29,Female,Laptop,Sports,349.56,M,3,No,4,PayPal,149206,40,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
201,56,Female,Football,Accessories,12.46,XL,5,No,10,UPI,144879,47,7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
202,19,Male,Watch,Accessories,219.63,XL,1,No,6,UPI,133485,12,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
203,20,Female,Shoes,Clothing,106.77,S,5,No,7,PayPal,45612,17,15,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
204,54,Female,Curtains,Electronics,456.29,XL,1,Yes,0,UPI,56380,71,9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
205,34,Male,Curtains,Accessories,95.55,XL,2,No,11,PayPal,136144,81,17,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
206,19,Female,T-Shirt,Accessories,150.17,XL,2,Yes,1,Debit Card,52003,44,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
207,19,Male,Watch,Clothing,263.25,XL,5,Yes,12,PayPal,115240,16,10,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
208,45,Female,T-Shirt,Electronics,139.05,M,2,No,6,Debit Card,58034,78,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
209,40,Male,Football,Home Decor,112.83,XL,2,Yes,8,Credit Card,106827,53,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
210,54,Female,Football,Home Decor,303.56,L,3,No,2,UPI,65903,21,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
211,49,Male,Laptop,Electronics,53.58,XL,1,No,13,Credit Card,121634,99,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
212,50,Female,Bag,Sports,38.5,M,2,No,7,UPI,75175,98,14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
213,18,Male,Bag,Clothing,192.4,L,5,Yes,13,Credit Card,62191,4,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
214,36,Female,Phone,Electronics,363.13,L,3,Yes,9,PayPal,115368,25,19,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
215,19,Female,T-Shirt,Home Decor,281.86,XL,2,No,2,Credit Card,123073,33,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
216,61,Female,Football,Accessories,217.21,XL,5,Yes,3,UPI,108567,17,6,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
217,43,Female,Bag,Home Decor,287.22,M,1,Yes,1,Cash,76881,1,7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
218,49,Female,T-Shirt,Accessories,189.07,L,2,Yes,8,UPI,134157,8,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
219,23,Female,Football,Clothing,468.71,L,5,Yes,13,Cash,114160,69,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
220,49,Female,Shoes,Accessories,36.9,M,5,No,14,PayPal,103754,6,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
221,21,Female,T-Shirt,Electronics,339.96,XL,4,No,4,UPI,100564,80,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
222,28,Female,Shoes,Accessories,446.73,S,5,No,4,Credit Card,138771,83,20,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
223,34,Male,T-Shirt,Sports,403.9,S,4,Yes,3,PayPal,78591,66,15,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
224,55,Male,Phone,Electronics,100.18,L,1,No,12,UPI,103641,34,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
225,41,Female,Laptop,Clothing,155,L,1,No,4,PayPal,113713,45,15,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
226,22,Male,Curtains,Electronics,361.35,XL,3,No,14,Cash,58706,89,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
227,51,Female,Bag,Sports,51.29,S,4,Yes,11,PayPal,22649,79,5,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
228,23,Female,Curtains,Clothing,407.81,L,5,Yes,13,Credit Card,64441,69,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
229,39,Male,Curtains,Home Decor,362.26,XL,3,Yes,0,UPI,94825,73,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
230,28,Female,Shoes,Sports,367.51,S,3,No,9,Cash,21945,32,19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
231,33,Female,Watch,Clothing,59.12,M,1,No,13,PayPal,84649,3,13,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
232,50,Male,Football,Accessories,361.7,L,5,No,9,Debit Card,90051,99,9,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
233,26,Male,Curtains,Electronics,343.11,M,4,Yes,11,Cash,41870,22,10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
234,23,Female,Phone,Clothing,417.15,S,1,No,5,Cash,59431,88,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
235,33,Male,Curtains,Electronics,30.38,XL,3,Yes,10,Credit Card,84241,49,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
236,46,Male,T-Shirt,Accessories,21.32,XL,2,Yes,3,Credit Card,87531,57,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
237,20,Female,Shoes,Clothing,192.77,S,3,Yes,11,PayPal,139978,55,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
238,37,Male,Watch,Home Decor,82.91,M,2,No,3,Debit Card,141360,93,11,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
239,53,Male,T-Shirt,Sports,283.61,XL,1,Yes,11,Cash,66988,75,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
240,36,Female,Watch,Clothing,459.5,L,4,No,12,PayPal,57654,20,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
241,43,Male,T-Shirt,Accessories,201.83,M,5,Yes,4,Debit Card,131106,11,14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
242,20,Male,T-Shirt,Clothing,424.03,M,2,No,13,PayPal,27301,89,8,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
243,36,Female,Bag,Electronics,10.12,L,5,Yes,0,Cash,43829,47,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
244,37,Female,Laptop,Clothing,92.57,S,1,No,3,PayPal,86644,32,15,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
245,49,Female,Laptop,Home Decor,24.91,XL,1,No,9,Credit Card,72156,55,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
246,24,Male,Football,Clothing,170.79,M,1,Yes,2,Credit Card,143043,27,14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
247,58,Female,Shoes,Sports,455.01,XL,4,No,4,UPI,51621,53,10,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
248,50,Female,Phone,Clothing,57.51,XL,2,No,9,Debit Card,146484,69,15,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
249,57,Male,Phone,Electronics,307.14,M,5,Yes,4,Cash,136270,85,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
250,56,Female,Phone,Clothing,231.23,S,3,Yes,7,Debit Card,73382,42,10,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
251,35,Female,Bag,Home Decor,469.85,M,1,No,13,Credit Card,75340,36,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
252,57,Female,T-Shirt,Accessories,70.03,S,5,Yes,0,Cash,38202,57,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
253,18,Female,Laptop,Clothing,113.89,L,5,No,2,UPI,30109,29,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
254,28,Male,Shoes,Clothing,24.48,S,4,Yes,4,Credit Card,65490,63,16,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
255,45,Female,T-Shirt,Sports,222.63,S,2,Yes,10,Credit Card,133140,82,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
256,42,Female,Watch,Home Decor,146.14,M,4,Yes,2,Debit Card,64467,91,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
257,40,Male,Laptop,Accessories,436.25,XL,4,No,5,PayPal,95328,53,18,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
258,48,Female,Laptop,Electronics,306.42,XL,5,Yes,9,Debit Card,81873,56,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
259,47,Male,Curtains,Clothing,310.9,S,2,No,12,Credit Card,63919,35,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
260,59,Male,Curtains,Accessories,270.64,S,2,No,2,Debit Card,95881,99,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
261,52,Male,Bag,Electronics,55.01,M,2,Yes,5,PayPal,64824,21,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
262,24,Female,Shoes,Home Decor,228.06,S,1,Yes,7,UPI,29491,4,18,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
263,33,Male,Watch,Home Decor,499.76,M,2,Yes,3,Cash,126073,18,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
264,43,Male,Shoes,Accessories,419.26,L,5,Yes,7,Credit Card,101113,65,14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
265,19,Male,Shoes,Electronics,447.79,S,1,Yes,6,Debit Card,60344,58,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
266,18,Female,Bag,Home Decor,413.38,L,3,No,10,Credit Card,33987,15,14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
267,29,Female,Bag,Accessories,60.49,S,4,Yes,10,Cash,87171,100,7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
268,22,Female,T-Shirt,Home Decor,121.45,S,2,No,12,Debit Card,99755,75,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
269,54,Female,Football,Home Decor,11.53,L,3,No,14,UPI,20122,88,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
270,49,Female,Bag,Home Decor,158.72,L,2,Yes,3,Cash,96751,18,18,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
271,26,Female,Shoes,Sports,63.22,M,4,Yes,2,PayPal,53220,69,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
272,58,Female,Curtains,Electronics,241.67,M,5,No,4,PayPal,80240,85,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
273,52,Male,Football,Accessories,341.79,L,5,No,4,Credit Card,136295,43,7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
274,36,Male,T-Shirt,Accessories,438.51,S,4,Yes,13,PayPal,127164,82,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
275,33,Male,Football,Electronics,377.12,M,3,No,6,Debit Card,101252,46,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
276,20,Male,Phone,Electronics,469.91,S,1,No,10,PayPal,65240,16,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
277,37,Female,Watch,Electronics,36.41,XL,1,No,0,UPI,20946,2,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
278,41,Male,Football,Electronics,15.97,M,2,Yes,8,Debit Card,81692,63,9,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
279,50,Male,Shoes,Clothing,334.06,M,4,No,1,Credit Card,102379,55,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
280,41,Male,T-Shirt,Accessories,151.78,M,4,No,8,Credit Card,148229,5,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
281,28,Male,Watch,Clothing,134.22,XL,1,No,8,PayPal,122445,93,18,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
282,25,Female,Shoes,Home Decor,172.13,L,3,Yes,12,PayPal,114445,22,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
283,53,Female,Watch,Home Decor,142.2,S,4,Yes,12,Credit Card,125464,18,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
284,55,Female,Curtains,Accessories,260.6,XL,5,No,13,Debit Card,95895,96,14,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
285,57,Male,Phone,Home Decor,225.67,L,5,No,14,Cash,81323,46,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
286,37,Female,Curtains,Electronics,261.09,M,4,No,2,Credit Card,94267,94,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
287,52,Male,Shoes,Clothing,339.63,L,3,Yes,14,UPI,104699,40,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
288,42,Female,Shoes,Electronics,199.69,L,5,Yes,6,Debit Card,136742,49,16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
289,52,Female,Shoes,Home Decor,133.14,L,3,No,2,Cash,132075,30,20,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
290,42,Female,Laptop,Clothing,91.44,S,1,No,7,Cash,54649,43,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
291,46,Female,Phone,Electronics,181.24,L,2,No,7,Debit Card,146619,100,20,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
292,35,Female,Watch,Accessories,373.49,L,1,No,12,Credit Card,34842,55,13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
293,63,Male,Bag,Electronics,380.79,L,2,No,2,Cash,95314,21,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
294,35,Female,Shoes,Home Decor,336.78,L,5,No,4,UPI,102340,98,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
295,19,Male,Shoes,Clothing,124.67,XL,2,No,14,Debit Card,47503,33,20,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
296,52,Male,Watch,Accessories,298.16,XL,2,Yes,6,PayPal,119217,81,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
297,33,Male,Bag,Clothing,289.64,L,4,Yes,0,Credit Card,128701,93,15,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
298,58,Male,Curtains,Accessories,247.29,L,2,Yes,2,Debit Card,94020,19,20,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
299,53,Male,Curtains,Clothing,279.49,L,4,No,0,UPI,143903,19,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
300,50,Female,Shoes,Home Decor,250.98,M,2,Yes,1,Cash,140187,53,14,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
301,21,Female,T-Shirt,Accessories,287.07,L,4,No,13,Credit Card,29999,31,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
302,50,Female,Laptop,Sports,360.6,L,5,Yes,13,Credit Card,24740,63,16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
303,31,Female,Curtains,Clothing,63.72,XL,5,Yes,6,Debit Card,65441,36,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
304,38,Male,T-Shirt,Clothing,377.32,XL,2,Yes,6,Debit Card,47574,21,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
305,37,Female,Laptop,Electronics,76.58,XL,3,Yes,2,UPI,137896,20,18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
306,25,Female,Shoes,Accessories,42.65,S,5,Yes,14,PayPal,71544,73,18,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
307,24,Male,Phone,Sports,488.28,M,1,No,12,Debit Card,28294,79,13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
308,20,Male,Football,Home Decor,478.93,L,1,No,5,Debit Card,110956,37,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
309,34,Female,Football,Electronics,39.61,XL,4,Yes,12,Debit Card,61790,87,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
310,50,Female,Shoes,Sports,227.19,S,3,No,5,UPI,122877,8,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
311,29,Male,Curtains,Accessories,101.26,L,4,Yes,1,Cash,81671,59,18,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
312,39,Female,T-Shirt,Sports,247.82,L,2,Yes,12,PayPal,26604,22,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
313,39,Female,Phone,Clothing,416.79,XL,5,Yes,8,UPI,32215,72,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
314,63,Female,Watch,Clothing,475.8,L,3,No,12,Debit Card,118030,83,7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
315,47,Female,Laptop,Electronics,320.78,L,4,Yes,7,Cash,70076,15,17,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
316,55,Male,Shoes,Accessories,183.41,L,4,Yes,1,Debit Card,95139,65,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
317,55,Male,Phone,Accessories,305.63,XL,1,No,11,UPI,93005,22,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
318,62,Male,Bag,Sports,162.88,S,2,Yes,3,Credit Card,125232,77,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
319,25,Female,Phone,Electronics,455.81,L,4,No,8,Debit Card,25876,95,19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
320,44,Female,Curtains,Accessories,436.5,S,1,No,3,Cash,80084,36,16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
321,44,Female,Bag,Clothing,283.53,L,3,No,6,PayPal,32509,35,9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
322,51,Female,Laptop,Sports,169.15,XL,4,No,4,Credit Card,140811,19,7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
323,38,Female,Bag,Home Decor,153.76,S,1,No,9,Debit Card,109536,97,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
324,47,Male,Phone,Clothing,26.37,XL,2,No,5,Debit Card,73540,39,11,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
325,50,Female,Curtains,Electronics,409.75,M,5,No,0,Cash,39692,23,18,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
326,45,Female,Bag,Accessories,230.69,L,3,No,3,Credit Card,78258,28,18,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
327,64,Male,T-Shirt,Clothing,169.32,M,4,No,4,Credit Card,41088,23,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
328,50,Female,Curtains,Home Decor,240.84,M,1,No,5,Credit Card,59518,12,20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
329,22,Male,T-Shirt,Home Decor,411.18,M,4,No,5,Debit Card,42829,54,10,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
330,36,Male,T-Shirt,Electronics,71.06,L,5,No,4,Credit Card,131329,8,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
331,21,Male,Bag,Clothing,430.25,XL,4,No,2,Debit Card,25817,45,18,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
332,52,Male,Bag,Sports,449.78,M,4,No,10,Debit Card,76096,10,7,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
333,34,Male,Watch,Clothing,473.89,S,1,No,14,Credit Card,147970,55,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
334,61,Female,Watch,Home Decor,204.77,L,5,No,1,UPI,67682,65,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
335,45,Male,Phone,Electronics,116.4,XL,3,No,14,PayPal,134351,51,10,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
336,47,Male,Curtains,Electronics,193.08,XL,1,Yes,6,PayPal,126686,11,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
337,46,Female,Watch,Sports,173.13,M,5,Yes,0,UPI,34422,75,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
338,63,Female,T-Shirt,Electronics,96.32,L,5,No,11,Credit Card,149010,47,19,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
339,23,Male,Watch,Electronics,307.56,M,4,No,11,Debit Card,26286,46,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
340,52,Female,Laptop,Electronics,243.55,S,2,Yes,4,Cash,40923,53,17,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
341,58,Female,Phone,Electronics,434.19,XL,2,Yes,3,UPI,107495,85,17,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
342,54,Male,Curtains,Electronics,25.73,XL,3,No,6,PayPal,133748,79,17,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
343,41,Male,Curtains,Home Decor,325.5,L,4,No,1,PayPal,144630,50,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
344,46,Female,Football,Clothing,383.84,XL,2,Yes,10,Debit Card,66262,11,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
345,63,Male,Curtains,Accessories,382.15,L,1,No,12,PayPal,62586,17,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
346,48,Male,Phone,Electronics,444.18,M,3,Yes,7,PayPal,43764,100,16,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
347,52,Female,Laptop,Accessories,367.23,S,4,No,8,Debit Card,28410,20,20,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
348,50,Male,Curtains,Accessories,464.63,L,1,Yes,12,Credit Card,146930,22,18,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
349,38,Male,Football,Home Decor,173,M,2,No,14,PayPal,75487,91,19,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
350,49,Male,Phone,Electronics,256.57,S,2,No,11,Credit Card,25493,65,19,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
351,40,Male,T-Shirt,Accessories,16.9,XL,2,Yes,9,Cash,20113,54,8,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
352,50,Male,Shoes,Electronics,13.41,S,2,No,14,Credit Card,108302,75,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
353,20,Female,Shoes,Sports,127.66,S,5,Yes,0,Debit Card,59417,23,18,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
354,35,Female,T-Shirt,Sports,59.4,S,3,Yes,4,Debit Card,94341,93,11,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
355,42,Male,Watch,Sports,137.5,XL,3,Yes,3,Debit Card,76533,13,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
356,59,Female,Curtains,Accessories,96.75,L,2,No,4,PayPal,92535,13,12,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
357,48,Male,Bag,Sports,23.97,L,3,Yes,8,UPI,25490,86,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
